date,day_index,product_id,product_name,category,subcategory,day_of_week,demand,pre_orders,store_open_tomorrow,store_open_day_after,holiday_tomorrow,holiday_day_after,is_promo,unit_price,unit_cost,weather_temp,weather_rain,shelf_life_days,lead_time_days,moq
2026-03-26,83,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,82,11,1,1,0,0,0,2.99,1.45,15.3,0,90,2,15
2026-03-27,84,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,104,17,1,1,0,0,0,2.99,1.45,15.0,0,90,2,15
2026-03-30,85,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,64,10,1,1,0,0,0,2.99,1.45,14.2,1,90,2,15
2026-03-31,86,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,54,6,1,1,0,1,0,2.99,1.45,14.3,0,90,2,15
2026-04-01,87,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,101,16,1,0,1,1,0,2.99,1.45,13.9,0,90,2,15
2026-04-02,88,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,129,18,0,1,1,0,0,2.99,1.45,16.6,1,90,2,15
2026-04-03,89,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,0,0,1,1,0,0,0,2.99,1.45,14.2,0,90,2,15
2026-04-06,90,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,157,20,1,1,0,0,1,2.39,1.45,12.6,0,90,2,15
2026-04-07,91,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,69,8,1,1,0,0,0,2.99,1.45,13.6,0,90,2,15
2026-04-08,92,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,59,10,1,1,0,0,0,2.99,1.45,9.8,0,90,2,15
2026-04-09,93,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,85,14,1,1,0,0,0,2.99,1.45,12.3,0,90,2,15
2026-04-10,94,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,88,13,1,1,0,0,0,2.99,1.45,10.1,0,90,2,15
2026-04-13,95,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,65,10,1,1,0,0,0,2.99,1.45,8.7,0,90,2,15
2026-04-14,96,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,45,5,1,1,0,0,0,2.99,1.45,11.4,0,90,2,15
2026-04-15,97,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,45,7,1,1,0,0,0,2.99,1.45,10.2,0,90,2,15
2026-04-16,98,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,59,8,1,1,0,0,0,2.99,1.45,10.1,0,90,2,15
2026-04-17,99,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,136,17,1,1,0,0,0,2.99,1.45,10.1,1,90,2,15
2026-04-20,100,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,59,9,1,1,0,0,0,2.99,1.45,9.7,1,90,2,15
2026-04-21,101,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,54,7,1,1,0,0,0,2.99,1.45,7.5,0,90,2,15
2026-04-22,102,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,67,9,1,1,0,0,0,2.99,1.45,11.3,0,90,2,15
2026-04-23,103,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,82,11,1,1,0,0,0,2.99,1.45,12.8,0,90,2,15
2026-04-24,104,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,103,13,1,1,0,0,0,2.99,1.45,5.7,0,90,2,15
2026-04-27,105,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,67,11,1,1,0,0,0,2.99,1.45,8.1,1,90,2,15
2026-04-28,106,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,93,12,1,1,0,0,1,2.39,1.45,10.5,0,90,2,15
2026-04-29,107,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,119,15,1,1,0,0,1,2.39,1.45,10.0,0,90,2,15
2026-04-30,108,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,175,28,1,1,0,0,1,2.39,1.45,10.0,0,90,2,15
2026-05-01,109,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,116,19,1,1,0,0,0,2.99,1.45,7.2,1,90,2,15
2026-05-04,110,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,51,8,1,1,0,0,0,2.99,1.45,8.6,0,90,2,15
2026-05-05,111,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,71,10,1,1,0,0,0,2.99,1.45,11.4,0,90,2,15
2026-05-06,112,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,74,12,1,1,0,0,0,2.99,1.45,11.1,0,90,2,15
2026-05-07,113,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,96,14,1,1,0,0,0,2.99,1.45,6.3,0,90,2,15
2026-05-08,114,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,104,16,1,1,0,0,0,2.99,1.45,13.0,0,90,2,15
2026-05-11,115,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,77,11,1,1,0,0,0,2.99,1.45,6.6,1,90,2,15
2026-05-12,116,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,59,8,1,1,0,0,0,2.99,1.45,4.7,0,90,2,15
2026-05-13,117,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,78,10,1,1,0,0,0,2.99,1.45,6.0,0,90,2,15
2026-05-14,118,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,75,11,1,1,0,0,0,2.99,1.45,8.3,1,90,2,15
2026-05-15,119,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,67,9,1,1,0,0,0,2.99,1.45,8.7,0,90,2,15
2026-05-18,120,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,64,10,1,1,0,0,0,2.99,1.45,10.1,1,90,2,15
2026-05-19,121,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,56,9,1,1,0,0,0,2.99,1.45,4.0,1,90,2,15
2026-05-20,122,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,71,10,1,1,0,0,0,2.99,1.45,11.2,0,90,2,15
2026-05-21,123,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,85,13,1,1,0,0,0,2.99,1.45,9.9,0,90,2,15
2026-05-22,124,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,162,25,1,1,0,0,1,2.39,1.45,9.2,0,90,2,15
2026-05-25,125,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,113,13,1,1,0,0,1,2.39,1.45,9.7,0,90,2,15
2026-05-26,126,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,108,18,1,1,0,0,1,2.39,1.45,10.4,1,90,2,15
2026-05-27,127,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,66,8,1,1,0,0,0,2.99,1.45,7.6,0,90,2,15
2026-05-28,128,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,87,10,1,1,0,1,0,2.99,1.45,7.0,1,90,2,15
2026-05-29,129,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,139,22,1,1,1,0,0,2.99,1.45,9.2,1,90,2,15
2026-06-01,130,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,62,7,1,1,0,0,0,2.99,1.45,11.6,0,90,2,15
2026-06-02,131,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,87,14,1,1,0,0,0,2.99,1.45,9.6,1,90,2,15
2026-06-03,132,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,48,6,1,1,0,0,0,2.99,1.45,13.1,1,90,2,15
2026-06-04,133,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,79,13,1,1,0,0,0,2.99,1.45,9.4,0,90,2,15
2026-06-05,134,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,92,14,1,1,0,0,0,2.99,1.45,10.9,0,90,2,15
2026-06-08,135,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,73,10,1,1,0,0,0,2.99,1.45,4.7,0,90,2,15
2026-06-09,136,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,67,9,1,1,0,0,0,2.99,1.45,12.1,0,90,2,15
2026-06-10,137,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,66,8,1,1,0,0,0,2.99,1.45,9.5,0,90,2,15
2026-06-11,138,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,88,14,1,1,0,0,0,2.99,1.45,10.0,1,90,2,15
2026-06-12,139,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,74,10,1,1,0,0,0,2.99,1.45,9.8,0,90,2,15
2026-06-15,140,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,52,8,1,1,0,0,0,2.99,1.45,10.2,1,90,2,15
2026-06-16,141,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,49,8,1,1,0,0,0,2.99,1.45,11.1,0,90,2,15
2026-06-17,142,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,106,19,1,1,0,0,1,2.39,1.45,12.5,1,90,2,15
2026-06-18,143,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,101,15,1,1,0,0,1,2.39,1.45,12.2,0,90,2,15
2026-06-19,144,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,155,20,1,1,0,0,1,2.39,1.45,15.4,0,90,2,15
2026-06-22,145,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,64,10,1,1,0,0,0,2.99,1.45,12.2,0,90,2,15
2026-06-23,146,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,69,9,1,1,0,0,0,2.99,1.45,11.4,0,90,2,15
2026-06-24,147,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,70,10,1,1,0,0,0,2.99,1.45,13.1,0,90,2,15
2026-06-25,148,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,68,11,1,1,0,0,0,2.99,1.45,11.4,0,90,2,15
2026-06-26,149,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,72,11,1,1,0,0,0,2.99,1.45,14.2,0,90,2,15
2026-06-29,150,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,72,9,1,1,0,0,0,2.99,1.45,10.6,0,90,2,15
2026-06-30,151,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,72,9,1,1,0,0,0,2.99,1.45,11.4,1,90,2,15
2026-07-01,152,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,55,8,1,1,0,0,0,2.99,1.45,11.9,1,90,2,15
2026-07-02,153,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,58,8,1,1,0,0,0,2.99,1.45,13.6,0,90,2,15
2026-07-03,154,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,106,16,1,1,0,0,0,2.99,1.45,18.8,0,90,2,15
2026-07-06,155,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,0,59,8,1,1,0,0,0,2.99,1.45,15.3,0,90,2,15
2026-07-07,156,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,1,57,9,1,1,0,0,0,2.99,1.45,17.0,0,90,2,15
2026-07-08,157,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,2,59,9,1,1,0,0,0,2.99,1.45,13.0,1,90,2,15
2026-07-09,158,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,3,65,9,1,1,0,0,0,2.99,1.45,13.9,0,90,2,15
2026-07-10,159,PROD_096,Prebiotic Berry Soda 355ml,Beverage,Functional,4,93,12,1,1,0,0,0,2.99,1.45,16.1,1,90,2,15
2025-12-01,0,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,41,6,1,1,0,0,0,3.19,1.5,16.2,0,30,2,12
2025-12-02,1,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,45,6,1,1,0,0,0,3.19,1.5,16.1,0,30,2,12
2025-12-03,2,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,50,7,1,1,0,0,0,3.19,1.5,16.3,0,30,2,12
2025-12-04,3,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,50,6,1,1,0,0,0,3.19,1.5,16.4,1,30,2,12
2025-12-05,4,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,84,14,1,1,0,0,0,3.19,1.5,17.6,0,30,2,12
2025-12-08,5,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,35,4,1,1,0,0,0,3.19,1.5,18.0,1,30,2,12
2025-12-09,6,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,49,8,1,1,0,0,0,3.19,1.5,20.4,0,30,2,12
2025-12-10,7,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,45,7,1,1,0,0,0,3.19,1.5,18.9,1,30,2,12
2025-12-11,8,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,50,8,1,1,0,0,0,3.19,1.5,19.6,1,30,2,12
2025-12-12,9,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,52,8,1,1,0,0,0,3.19,1.5,15.0,1,30,2,12
2025-12-15,10,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,36,5,1,1,0,0,0,3.19,1.5,18.8,1,30,2,12
2025-12-16,11,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,33,5,1,1,0,0,0,3.19,1.5,20.4,0,30,2,12
2025-12-17,12,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,38,6,1,1,0,0,0,3.19,1.5,18.0,1,30,2,12
2025-12-18,13,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,126,20,1,1,0,0,1,2.55,1.5,20.8,0,30,2,12
2025-12-19,14,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,158,26,1,1,0,0,1,2.55,1.5,18.0,0,30,2,12
2025-12-22,15,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,112,15,1,1,0,0,1,2.55,1.5,23.2,0,30,2,12
2025-12-23,16,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,82,10,1,1,0,1,1,2.55,1.5,19.8,1,30,2,12
2025-12-24,17,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,52,8,1,0,1,1,0,3.19,1.5,19.2,0,30,2,12
2025-12-25,18,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,114,14,0,1,1,0,0,3.19,1.5,19.8,0,30,2,12
2025-12-26,19,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,0,0,1,1,0,0,0,3.19,1.5,20.7,0,30,2,12
2025-12-29,20,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,41,5,1,1,0,0,0,3.19,1.5,19.7,1,30,2,12
2025-12-30,21,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,31,4,1,1,0,0,0,3.19,1.5,21.2,1,30,2,12
2025-12-31,22,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,56,8,1,1,0,0,0,3.19,1.5,19.9,1,30,2,12
2026-01-01,23,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,59,8,1,1,0,0,0,3.19,1.5,22.3,0,30,2,12
2026-01-02,24,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,70,11,1,1,0,0,0,3.19,1.5,24.5,0,30,2,12
2026-01-05,25,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,48,8,1,1,0,0,0,3.19,1.5,22.1,0,30,2,12
2026-01-06,26,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,48,8,1,1,0,0,0,3.19,1.5,23.7,0,30,2,12
2026-01-07,27,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,46,7,1,1,0,0,0,3.19,1.5,22.6,0,30,2,12
2026-01-08,28,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,64,7,1,1,0,0,0,3.19,1.5,24.6,0,30,2,12
2026-01-09,29,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,61,8,1,1,0,0,0,3.19,1.5,18.2,0,30,2,12
2026-01-12,30,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,53,7,1,1,0,0,0,3.19,1.5,21.2,0,30,2,12
2026-01-13,31,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,107,16,1,1,0,0,1,2.55,1.5,25.6,1,30,2,12
2026-01-14,32,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,85,13,1,1,0,0,1,2.55,1.5,23.4,0,30,2,12
2026-01-15,33,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,109,15,1,1,0,0,1,2.55,1.5,22.0,0,30,2,12
2026-01-16,34,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,116,17,1,1,0,0,1,2.55,1.5,22.8,0,30,2,12
2026-01-19,35,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,56,8,1,1,0,0,0,3.19,1.5,25.4,1,30,2,12
2026-01-20,36,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,50,6,1,1,0,0,0,3.19,1.5,23.6,0,30,2,12
2026-01-21,37,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,49,7,1,1,0,0,0,3.19,1.5,22.9,0,30,2,12
2026-01-22,38,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,46,6,1,1,0,0,0,3.19,1.5,26.0,1,30,2,12
2026-01-23,39,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,47,7,1,1,0,0,0,3.19,1.5,27.2,1,30,2,12
2026-01-26,40,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,52,7,1,1,0,0,0,3.19,1.5,23.7,0,30,2,12
2026-01-27,41,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,52,6,1,1,0,0,0,3.19,1.5,23.9,0,30,2,12
2026-01-28,42,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,58,10,1,1,0,0,0,3.19,1.5,22.6,0,30,2,12
2026-01-29,43,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,74,10,1,1,0,1,0,3.19,1.5,25.2,0,30,2,12
2026-01-30,44,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,95,14,1,1,1,0,0,3.19,1.5,24.6,0,30,2,12
2026-02-02,45,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,43,6,1,1,0,0,0,3.19,1.5,21.4,0,30,2,12
2026-02-03,46,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,51,7,1,1,0,0,0,3.19,1.5,23.5,0,30,2,12
2026-02-04,47,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,52,6,1,1,0,0,0,3.19,1.5,23.0,0,30,2,12
2026-02-05,48,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,69,8,1,1,0,0,0,3.19,1.5,24.6,1,30,2,12
2026-02-06,49,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,153,26,1,1,0,0,1,2.55,1.5,26.8,0,30,2,12
2026-02-09,50,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,116,15,1,1,0,0,1,2.55,1.5,22.7,1,30,2,12
2026-02-10,51,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,97,13,1,1,0,0,1,2.55,1.5,23.8,0,30,2,12
2026-02-11,52,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,145,24,1,1,0,0,1,2.55,1.5,23.6,0,30,2,12
2026-02-12,53,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,42,5,1,1,0,0,0,3.19,1.5,22.0,0,30,2,12
2026-02-13,54,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,60,8,1,1,0,0,0,3.19,1.5,22.1,0,30,2,12
2026-02-16,55,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,47,6,1,1,0,0,0,3.19,1.5,20.9,0,30,2,12
2026-02-17,56,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,53,7,1,1,0,0,0,3.19,1.5,20.4,0,30,2,12
2026-02-18,57,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,55,9,1,1,0,0,0,3.19,1.5,21.0,1,30,2,12
2026-02-19,58,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,44,6,1,1,0,0,0,3.19,1.5,19.2,0,30,2,12
2026-02-20,59,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,57,7,1,1,0,0,0,3.19,1.5,21.2,0,30,2,12
2026-02-23,60,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,48,6,1,1,0,0,0,3.19,1.5,19.2,1,30,2,12
2026-02-24,61,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,51,7,1,1,0,0,0,3.19,1.5,18.6,0,30,2,12
2026-02-25,62,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,50,7,1,1,0,0,0,3.19,1.5,21.6,1,30,2,12
2026-02-26,63,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,67,10,1,1,0,0,0,3.19,1.5,22.5,1,30,2,12
2026-02-27,64,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,74,10,1,1,0,0,0,3.19,1.5,19.4,1,30,2,12
2026-03-02,65,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,47,6,1,1,0,0,0,3.19,1.5,19.4,0,30,2,12
2026-03-03,66,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,35,4,1,1,0,0,0,3.19,1.5,19.8,0,30,2,12
2026-03-04,67,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,111,18,1,1,0,0,1,2.55,1.5,21.5,0,30,2,12
2026-03-05,68,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,96,11,1,1,0,0,1,2.55,1.5,18.0,0,30,2,12
2026-03-06,69,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,160,23,1,1,0,0,1,2.55,1.5,18.9,0,30,2,12
2026-03-09,70,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,82,12,1,1,0,0,1,2.55,1.5,16.3,0,30,2,12
2026-03-10,71,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,29,3,1,1,0,0,0,3.19,1.5,21.5,0,30,2,12
2026-03-11,72,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,52,8,1,1,0,0,0,3.19,1.5,16.9,0,30,2,12
2026-03-12,73,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,64,7,1,1,0,0,0,3.19,1.5,20.2,0,30,2,12
2026-03-13,74,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,70,11,1,1,0,0,0,3.19,1.5,15.6,1,30,2,12
2026-03-16,75,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,50,7,1,1,0,0,0,3.19,1.5,18.4,1,30,2,12
2026-03-17,76,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,44,7,1,1,0,0,0,3.19,1.5,23.2,0,30,2,12
2026-03-18,77,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,28,3,1,1,0,0,0,3.19,1.5,17.5,0,30,2,12
2026-03-19,78,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,37,5,1,1,0,0,0,3.19,1.5,16.7,0,30,2,12
2026-03-20,79,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,79,12,1,1,0,0,0,3.19,1.5,17.9,0,30,2,12
2026-03-23,80,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,48,5,1,1,0,0,0,3.19,1.5,14.7,0,30,2,12
2026-03-24,81,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,46,6,1,1,0,0,0,3.19,1.5,17.8,0,30,2,12
2026-03-25,82,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,31,4,1,1,0,0,0,3.19,1.5,14.9,0,30,2,12
2026-03-26,83,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,40,5,1,1,0,0,0,3.19,1.5,13.3,1,30,2,12
2026-03-27,84,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,71,10,1,1,0,0,0,3.19,1.5,11.2,0,30,2,12
2026-03-30,85,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,94,15,1,1,0,0,1,2.55,1.5,14.3,0,30,2,12
2026-03-31,86,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,92,11,1,1,0,1,1,2.55,1.5,14.3,0,30,2,12
2026-04-01,87,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,141,21,1,0,1,1,1,2.55,1.5,12.7,0,30,2,12
2026-04-02,88,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,92,13,0,1,1,0,0,3.19,1.5,16.8,0,30,2,12
2026-04-03,89,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,0,0,1,1,0,0,0,3.19,1.5,15.7,0,30,2,12
2026-04-06,90,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,50,8,1,1,0,0,0,3.19,1.5,12.1,0,30,2,12
2026-04-07,91,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,30,3,1,1,0,0,0,3.19,1.5,13.6,0,30,2,12
2026-04-08,92,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,51,6,1,1,0,0,0,3.19,1.5,8.7,1,30,2,12
2026-04-09,93,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,57,7,1,1,0,0,0,3.19,1.5,12.7,0,30,2,12
2026-04-10,94,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,46,6,1,1,0,0,0,3.19,1.5,12.4,0,30,2,12
2026-04-13,95,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,0,22,3,1,1,0,0,0,3.19,1.5,10.9,0,30,2,12
2026-04-14,96,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,1,46,7,1,1,0,0,0,3.19,1.5,10.7,0,30,2,12
2026-04-15,97,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,2,51,7,1,1,0,0,0,3.19,1.5,12.1,0,30,2,12
2026-04-16,98,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,3,59,10,1,1,0,0,0,3.19,1.5,14.0,0,30,2,12
2026-04-17,99,PROD_097,Elderberry Immune Boost Shot 60ml,Beverage,Functional,4,57,7,1,1,0,0,0,3.19,1.5,11.3,1,30,2,12
